Region,Fecha,Suma de Casos Acumulados,Suma de Casos Diarios,Suma de Muertes,Suma de Casos Activos,Suma de Recuperados,Suma de Recuperados Diarios,Suma de Fallecidos Diarios,FechaNumber,Fecha Final
Arica y Parinacota,20-may,429,2,6,103,320,7.0,0.0,20-05-2020,2020-05-20 00:00:00.000
Arica y Parinacota,21-may,458,29,6,129,323,3.0,0.0,21-05-2020,2020-05-21 00:00:00.000
Arica y Parinacota,22-may,476,18,6,140,330,7.0,0.0,22-05-2020,2020-05-22 00:00:00.000
Arica y Parinacota,23-may,487,11,6,149,332,2.0,0.0,23-05-2020,2020-05-23 00:00:00.000
Arica y Parinacota,24-may,503,16,6,155,342,10.0,0.0,24-05-2020,2020-05-24 00:00:00.000
Arica y Parinacota,25-may,518,15,6,167,345,3.0,0.0,25-05-2020,2020-05-25 00:00:00.000
Arica y Parinacota,26-may,527,9,6,165,356,11.0,0.0,26-05-2020,2020-05-26 00:00:00.000
Arica y Parinacota,27-may,546,19,6,184,356,0.0,0.0,27-05-2020,2020-05-27 00:00:00.000
Arica y Parinacota,28-may,567,21,6,197,364,8.0,0.0,28-05-2020,2020-05-28 00:00:00.000
Arica y Parinacota,29-may,587,20,6,213,368,4.0,0.0,29-05-2020,2020-05-29 00:00:00.000
Arica y Parinacota,30-may,593,6,6,214,373,5.0,0.0,30-05-2020,2020-05-30 00:00:00.000
Arica y Parinacota,31-may,624,31,6,236,382,9.0,0.0,31-05-2020,2020-05-31 00:00:00.000
Arica y Parinacota,1-jun,641,17,7,251,383,1.0,1.0,1-06-2020,2020-06-01 00:00:00.000
Arica y Parinacota,2-jun,659,18,7,249,403,20.0,0.0,2-06-2020,2020-06-02 00:00:00.000
Arica y Parinacota,3-jun,706,47,7,272,427,24.0,0.0,3-06-2020,2020-06-03 00:00:00.000
Arica y Parinacota,4-jun,741,35,7,305,429,2.0,0.0,4-06-2020,2020-06-04 00:00:00.000
Arica y Parinacota,5-jun,787,46,8,321,458,29.0,1.0,5-06-2020,2020-06-05 00:00:00.000
Arica y Parinacota,6-jun,824,37,9,339,476,18.0,1.0,6-06-2020,2020-06-06 00:00:00.000
Arica y Parinacota,7-jun,855,31,10,358,487,11.0,1.0,7-06-2020,2020-06-07 00:00:00.000
Arica y Parinacota,8-jun,879,24,10,366,503,16.0,0.0,8-06-2020,2020-06-08 00:00:00.000
Arica y Parinacota,9-jun,919,40,10,391,518,15.0,0.0,9-06-2020,2020-06-09 00:00:00.000
Arica y Parinacota,10-jun,941,22,12,402,527,9.0,2.0,10-06-2020,2020-06-10 00:00:00.000
Arica y Parinacota,11-jun,978,37,12,420,546,19.0,0.0,11-06-2020,2020-06-11 00:00:00.000
Arica y Parinacota,12-jun,1022,44,12,443,567,21.0,0.0,12-06-2020,2020-06-12 00:00:00.000
Arica y Parinacota,13-jun,1073,51,12,474,587,20.0,0.0,13-06-2020,2020-06-13 00:00:00.000
Arica y Parinacota,14-jun,1120,47,13,514,593,6.0,1.0,14-06-2020,2020-06-14 00:00:00.000
Arica y Parinacota,15-jun,1150,30,13,513,624,31.0,0.0,15-06-2020,2020-06-15 00:00:00.000
Arica y Parinacota,16-jun,1167,17,13,513,641,17.0,0.0,16-06-2020,2020-06-16 00:00:00.000
Arica y Parinacota,17-jun,1223,56,13,551,659,18.0,0.0,17-06-2020,2020-06-17 00:00:00.000
Arica y Parinacota,18-jun,1243,20,13,524,706,47.0,0.0,18-06-2020,2020-06-18 00:00:00.000
Arica y Parinacota,19-jun,1299,56,13,545,741,35.0,0.0,19-06-2020,2020-06-19 00:00:00.000
Arica y Parinacota,20-jun,1329,30,13,529,787,46.0,0.0,20-06-2020,2020-06-20 00:00:00.000
Arica y Parinacota,21-jun,1375,46,13,538,824,37.0,0.0,21-06-2020,2020-06-21 00:00:00.000
Arica y Parinacota,22-jun,1424,49,13,556,855,31.0,0.0,22-06-2020,2020-06-22 00:00:00.000
Arica y Parinacota,23-jun,1447,23,13,555,879,24.0,0.0,23-06-2020,2020-06-23 00:00:00.000
Arica y Parinacota,24-jun,1477,30,16,542,919,40.0,3.0,24-06-2020,2020-06-24 00:00:00.000
Arica y Parinacota,25-jun,1515,38,17,557,941,22.0,1.0,25-06-2020,2020-06-25 00:00:00.000
Arica y Parinacota,26-jun,1553,38,20,555,978,37.0,3.0,26-06-2020,2020-06-26 00:00:00.000
Arica y Parinacota,27-jun,1616,63,21,573,1022,44.0,1.0,27-06-2020,2020-06-27 00:00:00.000
Arica y Parinacota,28-jun,1654,38,21,560,1073,51.0,0.0,28-06-2020,2020-06-28 00:00:00.000
Arica y Parinacota,29-jun,1690,36,21,549,1120,47.0,0.0,29-06-2020,2020-06-29 00:00:00.000
Arica y Parinacota,30-jun,1718,28,21,547,1150,30.0,0.0,30-06-2020,2020-06-30 00:00:00.000
Arica y Parinacota,1-jul,1781,63,21,593,1167,17.0,0.0,1-07-2020,2020-07-01 00:00:00.000
Arica y Parinacota,2-jul,1837,56,22,592,1223,56.0,1.0,2-07-2020,2020-07-02 00:00:00.000
Arica y Parinacota,3-jul,1894,57,23,628,1243,20.0,1.0,3-07-2020,2020-07-03 00:00:00.000
Arica y Parinacota,4-jul,1954,60,23,632,1299,56.0,0.0,4-07-2020,2020-07-04 00:00:00.000
Arica y Parinacota,5-jul,2011,57,23,659,1329,30.0,0.0,5-07-2020,2020-07-05 00:00:00.000
Arica y Parinacota,6-jul,2092,81,23,694,1375,46.0,0.0,6-07-2020,2020-07-06 00:00:00.000
Arica y Parinacota,7-jul,2124,32,23,677,1424,49.0,0.0,7-07-2020,2020-07-07 00:00:00.000
Arica y Parinacota,8-jul,2184,60,25,712,1447,23.0,2.0,8-07-2020,2020-07-08 00:00:00.000
Arica y Parinacota,9-jul,2278,94,25,776,1477,30.0,0.0,9-07-2020,2020-07-09 00:00:00.000
Arica y Parinacota,10-jul,2327,49,27,785,1515,38.0,2.0,10-07-2020,2020-07-10 00:00:00.000
Arica y Parinacota,11-jul,2400,73,27,820,1553,38.0,0.0,11-07-2020,2020-07-11 00:00:00.000
Arica y Parinacota,12-jul,2472,72,29,827,1616,63.0,2.0,12-07-2020,2020-07-12 00:00:00.000
Arica y Parinacota,13-jul,2567,95,29,884,1654,38.0,0.0,13-07-2020,2020-07-13 00:00:00.000
Arica y Parinacota,14-jul,2643,76,29,924,1690,36.0,0.0,14-07-2020,2020-07-14 00:00:00.000
Arica y Parinacota,15-jul,2740,97,32,990,1718,28.0,3.0,15-07-2020,2020-07-15 00:00:00.000
Arica y Parinacota,16-jul,2844,104,33,1030,1781,63.0,1.0,16-07-2020,2020-07-16 00:00:00.000
Arica y Parinacota,17-jul,2940,96,36,1067,1837,56.0,3.0,17-07-2020,2020-07-17 00:00:00.000
Arica y Parinacota,18-jul,3016,76,37,1085,1894,57.0,1.0,18-07-2020,2020-07-18 00:00:00.000
Arica y Parinacota,19-jul,3060,44,38,1068,1954,60.0,1.0,19-07-2020,2020-07-19 00:00:00.000
Arica y Parinacota,20-jul,3192,132,42,1139,2011,57.0,4.0,20-07-2020,2020-07-20 00:00:00.000
Arica y Parinacota,21-jul,3295,103,42,1161,2092,81.0,0.0,21-07-2020,2020-07-21 00:00:00.000
Arica y Parinacota,22-jul,3354,59,42,1188,2124,32.0,0.0,22-07-2020,2020-07-22 00:00:00.000
Arica y Parinacota,23-jul,3486,132,43,1259,2184,60.0,1.0,23-07-2020,2020-07-23 00:00:00.000
Arica y Parinacota,24-jul,3630,144,45,1307,2278,94.0,2.0,24-07-2020,2020-07-24 00:00:00.000
Arica y Parinacota,25-jul,3730,100,48,1355,2327,49.0,3.0,25-07-2020,2020-07-25 00:00:00.000
Arica y Parinacota,26-jul,3865,135,49,1416,2400,73.0,1.0,26-07-2020,2020-07-26 00:00:00.000
Arica y Parinacota,27-jul,3942,77,53,1417,2472,72.0,4.0,27-07-2020,2020-07-27 00:00:00.000
Arica y Parinacota,28-jul,4063,121,53,1443,2567,95.0,0.0,28-07-2020,2020-07-28 00:00:00.000
Arica y Parinacota,29-jul,4162,99,53,1466,2643,76.0,0.0,29-07-2020,2020-07-29 00:00:00.000
Arica y Parinacota,30-jul,4261,99,59,1462,2740,97.0,6.0,30-07-2020,2020-07-30 00:00:00.000
Arica y Parinacota,31-jul,4346,85,61,1442,2844,104.0,2.0,31-07-2020,2020-07-31 00:00:00.000
Arica y Parinacota,1-ago,4452,106,63,1450,2940,96.0,2.0,1-08-2020,2020-08-01 00:00:00.000
Arica y Parinacota,2-ago,4527,75,66,1446,3016,76.0,3.0,2-08-2020,2020-08-02 00:00:00.000
Arica y Parinacota,3-ago,4586,59,71,1456,3060,44.0,5.0,3-08-2020,2020-08-03 00:00:00.000
Arica y Parinacota,4-ago,4664,78,71,1402,3192,132.0,0.0,4-08-2020,2020-08-04 00:00:00.000
Arica y Parinacota,5-ago,4728,64,71,1362,3295,103.0,0.0,5-08-2020,2020-08-05 00:00:00.000
Arica y Parinacota,6-ago,4826,98,76,1396,3354,59.0,5.0,6-08-2020,2020-08-06 00:00:00.000
Arica y Parinacota,7-ago,4912,86,77,1349,3486,132.0,1.0,7-08-2020,2020-08-07 00:00:00.000
Arica y Parinacota,8-ago,4989,77,79,1280,3630,144.0,2.0,8-08-2020,2020-08-08 00:00:00.000
Arica y Parinacota,9-ago,5139,150,80,1329,3730,100.0,1.0,9-08-2020,2020-08-09 00:00:00.000
Arica y Parinacota,10-ago,5242,103,81,1296,3865,135.0,1.0,10-08-2020,2020-08-10 00:00:00.000
Arica y Parinacota,11-ago,5335,93,81,1312,3942,77.0,0.0,11-08-2020,2020-08-11 00:00:00.000
Arica y Parinacota,12-ago,5452,117,81,1308,4063,121.0,0.0,12-08-2020,2020-08-12 00:00:00.000
Arica y Parinacota,13-ago,5513,61,82,1269,4162,99.0,1.0,13-08-2020,2020-08-13 00:00:00.000
Arica y Parinacota,14-ago,5596,83,83,1252,4261,99.0,1.0,14-08-2020,2020-08-14 00:00:00.000
Arica y Parinacota,15-ago,5693,97,84,1263,4346,85.0,1.0,15-08-2020,2020-08-15 00:00:00.000
Arica y Parinacota,16-ago,5780,87,87,1241,4452,106.0,3.0,16-08-2020,2020-08-16 00:00:00.000
Arica y Parinacota,17-ago,5848,68,88,1233,4527,75.0,1.0,17-08-2020,2020-08-17 00:00:00.000
Arica y Parinacota,18-ago,5899,51,88,1225,4586,59.0,0.0,18-08-2020,2020-08-18 00:00:00.000
Arica y Parinacota,19-ago,5935,36,89,1182,4664,78.0,1.0,19-08-2020,2020-08-19 00:00:00.000
Arica y Parinacota,20-ago,6004,69,97,1179,4728,64.0,8.0,20-08-2020,2020-08-20 00:00:00.000
Arica y Parinacota,21-ago,6083,79,99,1160,4826,98.0,2.0,21-08-2020,2020-08-21 00:00:00.000
Arica y Parinacota,22-ago,6167,84,101,1158,4912,86.0,2.0,22-08-2020,2020-08-22 00:00:00.000
Arica y Parinacota,23-ago,6210,43,102,1124,4989,77.0,1.0,23-08-2020,2020-08-23 00:00:00.000
Arica y Parinacota,24-ago,6290,80,104,1054,5139,150.0,2.0,24-08-2020,2020-08-24 00:00:00.000
Arica y Parinacota,25-ago,6329,39,104,990,5242,103.0,0.0,25-08-2020,2020-08-25 00:00:00.000
Arica y Parinacota,26-ago,6374,45,104,942,5335,93.0,0.0,26-08-2020,2020-08-26 00:00:00.000
Arica y Parinacota,27-ago,6418,44,108,858,5452,117.0,4.0,27-08-2020,2020-08-27 00:00:00.000
Atacama,3-mar,0,0,0,0,0,0.0,0.0,3-03-2020,2020-03-03 00:00:00.000
Atacama,4-mar,0,0,0,0,0,0.0,0.0,4-03-2020,2020-03-04 00:00:00.000
Atacama,5-mar,0,0,0,0,0,0.0,0.0,5-03-2020,2020-03-05 00:00:00.000
Atacama,6-mar,0,0,0,0,0,0.0,0.0,6-03-2020,2020-03-06 00:00:00.000
Atacama,7-mar,0,0,0,0,0,0.0,0.0,7-03-2020,2020-03-07 00:00:00.000
Atacama,8-mar,0,0,0,0,0,0.0,0.0,8-03-2020,2020-03-08 00:00:00.000
Atacama,9-mar,0,0,0,0,0,0.0,0.0,9-03-2020,2020-03-09 00:00:00.000
Atacama,10-mar,0,0,0,0,0,0.0,0.0,10-03-2020,2020-03-10 00:00:00.000
Atacama,11-mar,0,0,0,0,0,0.0,0.0,11-03-2020,2020-03-11 00:00:00.000
Atacama,12-mar,0,0,0,0,0,0.0,0.0,12-03-2020,2020-03-12 00:00:00.000
Atacama,13-mar,0,0,0,0,0,0.0,0.0,13-03-2020,2020-03-13 00:00:00.000
Atacama,14-mar,1,1,0,1,0,0.0,0.0,14-03-2020,2020-03-14 00:00:00.000
Atacama,15-mar,1,0,0,1,0,0.0,0.0,15-03-2020,2020-03-15 00:00:00.000
Atacama,16-mar,1,0,0,1,0,0.0,0.0,16-03-2020,2020-03-16 00:00:00.000
Atacama,17-mar,1,0,0,1,0,0.0,0.0,17-03-2020,2020-03-17 00:00:00.000
Atacama,18-mar,1,0,0,1,0,0.0,0.0,18-03-2020,2020-03-18 00:00:00.000
Atacama,19-mar,1,0,0,1,0,0.0,0.0,19-03-2020,2020-03-19 00:00:00.000
Atacama,20-mar,1,0,0,1,0,0.0,0.0,20-03-2020,2020-03-20 00:00:00.000
Atacama,21-mar,1,0,0,1,0,0.0,0.0,21-03-2020,2020-03-21 00:00:00.000
Atacama,22-mar,1,0,0,1,0,0.0,0.0,22-03-2020,2020-03-22 00:00:00.000
Atacama,23-mar,1,0,0,1,0,0.0,0.0,23-03-2020,2020-03-23 00:00:00.000
Atacama,24-mar,1,0,0,1,0,0.0,0.0,24-03-2020,2020-03-24 00:00:00.000
Atacama,25-mar,1,0,0,1,0,0.0,0.0,25-03-2020,2020-03-25 00:00:00.000
Atacama,26-mar,1,0,0,1,0,0.0,0.0,26-03-2020,2020-03-26 00:00:00.000
Atacama,27-mar,1,0,0,1,0,0.0,0.0,27-03-2020,2020-03-27 00:00:00.000
Atacama,28-mar,1,0,0,1,0,0.0,0.0,28-03-2020,2020-03-28 00:00:00.000
Atacama,29-mar,2,1,0,1,1,1.0,0.0,29-03-2020,2020-03-29 00:00:00.000
Atacama,30-mar,4,2,0,3,1,0.0,0.0,30-03-2020,2020-03-30 00:00:00.000
Atacama,31-mar,4,0,0,3,1,0.0,0.0,31-03-2020,2020-03-31 00:00:00.000
Atacama,1-abr,5,1,0,4,1,0.0,0.0,1-04-2020,2020-04-01 00:00:00.000
Atacama,2-abr,5,0,0,4,1,0.0,0.0,2-04-2020,2020-04-02 00:00:00.000
Atacama,3-abr,7,2,0,6,1,0.0,0.0,3-04-2020,2020-04-03 00:00:00.000
Atacama,4-abr,7,0,0,6,1,0.0,0.0,4-04-2020,2020-04-04 00:00:00.000
Atacama,5-abr,7,0,0,6,1,0.0,0.0,5-04-2020,2020-04-05 00:00:00.000
Atacama,6-abr,7,0,0,6,1,0.0,0.0,6-04-2020,2020-04-06 00:00:00.000
Atacama,7-abr,9,2,0,8,1,0.0,0.0,7-04-2020,2020-04-07 00:00:00.000
Atacama,8-abr,9,0,0,8,1,0.0,0.0,8-04-2020,2020-04-08 00:00:00.000
Atacama,9-abr,11,2,0,10,1,0.0,0.0,9-04-2020,2020-04-09 00:00:00.000
Atacama,10-abr,13,2,0,12,1,0.0,0.0,10-04-2020,2020-04-10 00:00:00.000
Atacama,11-abr,13,0,0,12,1,0.0,0.0,11-04-2020,2020-04-11 00:00:00.000
Atacama,12-abr,13,0,0,12,1,0.0,0.0,12-04-2020,2020-04-12 00:00:00.000
Atacama,13-abr,13,0,0,11,2,1.0,0.0,13-04-2020,2020-04-13 00:00:00.000
Atacama,14-abr,13,0,0,9,4,2.0,0.0,14-04-2020,2020-04-14 00:00:00.000
Atacama,15-abr,13,0,0,9,4,0.0,0.0,15-04-2020,2020-04-15 00:00:00.000
Atacama,16-abr,13,0,0,8,5,1.0,0.0,16-04-2020,2020-04-16 00:00:00.000
Atacama,17-abr,13,0,0,8,5,0.0,0.0,17-04-2020,2020-04-17 00:00:00.000
Atacama,18-abr,13,0,0,6,7,2.0,0.0,18-04-2020,2020-04-18 00:00:00.000
Atacama,19-abr,13,0,0,6,7,0.0,0.0,19-04-2020,2020-04-19 00:00:00.000
Atacama,20-abr,13,0,0,6,7,0.0,0.0,20-04-2020,2020-04-20 00:00:00.000
Atacama,21-abr,13,0,0,6,7,0.0,0.0,21-04-2020,2020-04-21 00:00:00.000
Atacama,22-abr,14,1,0,5,9,2.0,0.0,22-04-2020,2020-04-22 00:00:00.000
Atacama,23-abr,19,5,0,10,9,0.0,0.0,23-04-2020,2020-04-23 00:00:00.000
Atacama,24-abr,21,2,0,10,11,2.0,0.0,24-04-2020,2020-04-24 00:00:00.000
Atacama,25-abr,22,1,0,9,13,2.0,0.0,25-04-2020,2020-04-25 00:00:00.000
Atacama,26-abr,26,4,0,13,13,0.0,0.0,26-04-2020,2020-04-26 00:00:00.000
Atacama,27-abr,29,3,0,16,13,0.0,0.0,27-04-2020,2020-04-27 00:00:00.000
Atacama,28-abr,29,0,0,16,13,0.0,0.0,28-04-2020,2020-04-28 00:00:00.000
Atacama,29-abr,36,7,0,23,13,0.0,0.0,29-04-2020,2020-04-29 00:00:00.000
Atacama,30-abr,37,1,0,24,13,0.0,0.0,30-04-2020,2020-04-30 00:00:00.000
Atacama,1-may,37,0,0,24,13,0.0,0.0,1-05-2020,2020-05-01 00:00:00.000
Atacama,2-may,53,16,0,40,13,0.0,0.0,2-05-2020,2020-05-02 00:00:00.000
Atacama,3-may,61,8,0,48,13,0.0,0.0,3-05-2020,2020-05-03 00:00:00.000
Atacama,4-may,64,3,0,51,13,0.0,0.0,4-05-2020,2020-05-04 00:00:00.000
Atacama,5-may,72,8,0,59,13,0.0,0.0,5-05-2020,2020-05-05 00:00:00.000
Atacama,6-may,74,2,0,61,13,0.0,0.0,6-05-2020,2020-05-06 00:00:00.000
Atacama,7-may,81,7,0,67,14,1.0,0.0,7-05-2020,2020-05-07 00:00:00.000
Atacama,8-may,82,1,0,63,19,5.0,0.0,8-05-2020,2020-05-08 00:00:00.000
Atacama,9-may,111,29,0,90,21,2.0,0.0,9-05-2020,2020-05-09 00:00:00.000
Atacama,10-may,118,7,0,96,22,1.0,0.0,10-05-2020,2020-05-10 00:00:00.000
Atacama,11-may,127,9,0,101,26,4.0,0.0,11-05-2020,2020-05-11 00:00:00.000
Atacama,12-may,128,1,0,99,29,3.0,0.0,12-05-2020,2020-05-12 00:00:00.000
Atacama,13-may,133,5,0,104,29,0.0,0.0,13-05-2020,2020-05-13 00:00:00.000
Atacama,14-may,134,1,0,98,36,7.0,0.0,14-05-2020,2020-05-14 00:00:00.000
Atacama,15-may,137,3,0,100,37,1.0,0.0,15-05-2020,2020-05-15 00:00:00.000
Atacama,16-may,140,3,0,103,37,0.0,0.0,16-05-2020,2020-05-16 00:00:00.000
Atacama,17-may,143,3,0,90,53,16.0,0.0,17-05-2020,2020-05-17 00:00:00.000
Atacama,18-may,151,8,0,90,61,8.0,0.0,18-05-2020,2020-05-18 00:00:00.000
Atacama,19-may,152,1,0,88,64,3.0,0.0,19-05-2020,2020-05-19 00:00:00.000
Atacama,20-may,157,5,0,85,72,8.0,0.0,20-05-2020,2020-05-20 00:00:00.000
Atacama,21-may,162,5,0,88,74,2.0,0.0,21-05-2020,2020-05-21 00:00:00.000
Atacama,22-may,169,7,0,88,81,7.0,0.0,22-05-2020,2020-05-22 00:00:00.000
Atacama,23-may,176,7,0,94,82,1.0,0.0,23-05-2020,2020-05-23 00:00:00.000
Atacama,24-may,176,0,0,65,111,29.0,0.0,24-05-2020,2020-05-24 00:00:00.000
Atacama,25-may,179,3,0,61,118,7.0,0.0,25-05-2020,2020-05-25 00:00:00.000
Atacama,26-may,182,3,0,55,127,9.0,0.0,26-05-2020,2020-05-26 00:00:00.000
Atacama,27-may,191,9,0,63,128,1.0,0.0,27-05-2020,2020-05-27 00:00:00.000
Atacama,28-may,196,5,0,63,133,5.0,0.0,28-05-2020,2020-05-28 00:00:00.000
Atacama,29-may,201,5,0,67,134,1.0,0.0,29-05-2020,2020-05-29 00:00:00.000
Atacama,30-may,209,8,0,72,137,3.0,0.0,30-05-2020,2020-05-30 00:00:00.000
Atacama,31-may,212,3,0,72,140,3.0,0.0,31-05-2020,2020-05-31 00:00:00.000
Atacama,1-jun,226,14,0,83,143,3.0,0.0,1-06-2020,2020-06-01 00:00:00.000
Atacama,2-jun,230,4,0,79,151,8.0,0.0,2-06-2020,2020-06-02 00:00:00.000
Atacama,3-jun,236,6,0,84,152,1.0,0.0,3-06-2020,2020-06-03 00:00:00.000
Atacama,4-jun,252,16,0,95,157,5.0,0.0,4-06-2020,2020-06-04 00:00:00.000
Atacama,5-jun,263,11,0,101,162,5.0,0.0,5-06-2020,2020-06-05 00:00:00.000
Atacama,6-jun,275,12,0,106,169,7.0,0.0,6-06-2020,2020-06-06 00:00:00.000
Atacama,7-jun,300,25,0,124,176,7.0,0.0,7-06-2020,2020-06-07 00:00:00.000
Atacama,8-jun,333,33,0,157,176,0.0,0.0,8-06-2020,2020-06-08 00:00:00.000
Atacama,9-jun,342,9,0,163,179,3.0,0.0,9-06-2020,2020-06-09 00:00:00.000
Atacama,10-jun,369,27,0,187,182,3.0,0.0,10-06-2020,2020-06-10 00:00:00.000
Atacama,11-jun,393,24,0,202,191,9.0,0.0,11-06-2020,2020-06-11 00:00:00.000
Atacama,12-jun,417,24,0,221,196,5.0,0.0,12-06-2020,2020-06-12 00:00:00.000
Atacama,13-jun,440,23,0,239,201,5.0,0.0,13-06-2020,2020-06-13 00:00:00.000
Atacama,14-jun,452,12,0,243,209,8.0,0.0,14-06-2020,2020-06-14 00:00:00.000
Atacama,15-jun,488,36,0,276,212,3.0,0.0,15-06-2020,2020-06-15 00:00:00.000
Atacama,16-jun,506,18,0,280,226,14.0,0.0,16-06-2020,2020-06-16 00:00:00.000
Atacama,17-jun,555,49,0,325,230,4.0,0.0,17-06-2020,2020-06-17 00:00:00.000
Atacama,18-jun,580,25,0,344,236,6.0,0.0,18-06-2020,2020-06-18 00:00:00.000
Atacama,19-jun,617,37,0,365,252,16.0,0.0,19-06-2020,2020-06-19 00:00:00.000
Atacama,20-jun,644,27,1,380,263,11.0,1.0,20-06-2020,2020-06-20 00:00:00.000
Atacama,21-jun,677,33,2,400,275,12.0,1.0,21-06-2020,2020-06-21 00:00:00.000
Atacama,22-jun,712,35,2,410,300,25.0,0.0,22-06-2020,2020-06-22 00:00:00.000
Atacama,23-jun,741,29,2,406,333,33.0,0.0,23-06-2020,2020-06-23 00:00:00.000
Atacama,24-jun,779,38,2,435,342,9.0,0.0,24-06-2020,2020-06-24 00:00:00.000
Atacama,25-jun,831,52,2,460,369,27.0,0.0,25-06-2020,2020-06-25 00:00:00.000
Atacama,26-jun,881,50,2,486,393,24.0,0.0,26-06-2020,2020-06-26 00:00:00.000
Atacama,27-jun,919,38,2,500,417,24.0,0.0,27-06-2020,2020-06-27 00:00:00.000
Atacama,28-jun,950,31,2,508,440,23.0,0.0,28-06-2020,2020-06-28 00:00:00.000
Atacama,29-jun,1000,50,2,546,452,12.0,0.0,29-06-2020,2020-06-29 00:00:00.000
Atacama,30-jun,1037,37,2,547,488,36.0,0.0,30-06-2020,2020-06-30 00:00:00.000
Atacama,1-jul,1108,71,2,600,506,18.0,0.0,1-07-2020,2020-07-01 00:00:00.000
Atacama,2-jul,1129,21,2,572,555,49.0,0.0,2-07-2020,2020-07-02 00:00:00.000
Atacama,3-jul,1160,31,3,577,580,25.0,1.0,3-07-2020,2020-07-03 00:00:00.000
Atacama,4-jul,1202,42,4,581,617,37.0,1.0,4-07-2020,2020-07-04 00:00:00.000
Atacama,5-jul,1247,45,4,599,644,27.0,0.0,5-07-2020,2020-07-05 00:00:00.000
Atacama,6-jul,1295,48,4,614,677,33.0,0.0,6-07-2020,2020-07-06 00:00:00.000
Atacama,7-jul,1317,22,4,601,712,35.0,0.0,7-07-2020,2020-07-07 00:00:00.000
Atacama,8-jul,1351,34,6,604,741,29.0,2.0,8-07-2020,2020-07-08 00:00:00.000
Atacama,9-jul,1423,72,6,638,779,38.0,0.0,9-07-2020,2020-07-09 00:00:00.000
Atacama,10-jul,1461,38,8,622,831,52.0,2.0,10-07-2020,2020-07-10 00:00:00.000
Atacama,11-jul,1516,55,8,627,881,50.0,0.0,11-07-2020,2020-07-11 00:00:00.000
Atacama,12-jul,1570,54,8,643,919,38.0,0.0,12-07-2020,2020-07-12 00:00:00.000
Atacama,13-jul,1627,57,8,669,950,31.0,0.0,13-07-2020,2020-07-13 00:00:00.000
Atacama,14-jul,1668,41,8,660,1000,50.0,0.0,14-07-2020,2020-07-14 00:00:00.000
Atacama,15-jul,1716,48,9,670,1037,37.0,1.0,15-07-2020,2020-07-15 00:00:00.000
Atacama,16-jul,1739,23,9,622,1108,71.0,0.0,16-07-2020,2020-07-16 00:00:00.000
Atacama,17-jul,1741,2,10,602,1129,21.0,1.0,17-07-2020,2020-07-17 00:00:00.000
Atacama,18-jul,1784,43,10,614,1160,31.0,0.0,18-07-2020,2020-07-18 00:00:00.000
Atacama,19-jul,1824,40,10,612,1202,42.0,0.0,19-07-2020,2020-07-19 00:00:00.000
Atacama,20-jul,1862,38,10,605,1247,45.0,0.0,20-07-2020,2020-07-20 00:00:00.000
Atacama,21-jul,1925,63,10,620,1295,48.0,0.0,21-07-2020,2020-07-21 00:00:00.000
Atacama,22-jul,1956,31,10,629,1317,22.0,0.0,22-07-2020,2020-07-22 00:00:00.000
Atacama,23-jul,2017,61,10,656,1351,34.0,0.0,23-07-2020,2020-07-23 00:00:00.000
Atacama,24-jul,2078,61,11,644,1423,72.0,1.0,24-07-2020,2020-07-24 00:00:00.000
Atacama,25-jul,2152,74,11,680,1461,38.0,0.0,25-07-2020,2020-07-25 00:00:00.000
Atacama,26-jul,2308,156,12,780,1516,55.0,1.0,26-07-2020,2020-07-26 00:00:00.000
Atacama,27-jul,2322,14,12,740,1570,54.0,0.0,27-07-2020,2020-07-27 00:00:00.000
Atacama,28-jul,2370,48,12,731,1627,57.0,0.0,28-07-2020,2020-07-28 00:00:00.000
Atacama,29-jul,2432,62,12,752,1668,41.0,0.0,29-07-2020,2020-07-29 00:00:00.000
Atacama,30-jul,2546,114,12,818,1716,48.0,0.0,30-07-2020,2020-07-30 00:00:00.000
Atacama,31-jul,2663,117,12,912,1739,23.0,0.0,31-07-2020,2020-07-31 00:00:00.000
Atacama,1-ago,2758,95,12,1005,1741,2.0,0.0,1-08-2020,2020-08-01 00:00:00.000
Atacama,2-ago,2857,99,13,1060,1784,43.0,1.0,2-08-2020,2020-08-02 00:00:00.000
Atacama,3-ago,2990,133,13,1153,1824,40.0,0.0,3-08-2020,2020-08-03 00:00:00.000
Atacama,4-ago,3024,34,14,1148,1862,38.0,1.0,4-08-2020,2020-08-04 00:00:00.000
Atacama,5-ago,3191,167,14,1252,1925,63.0,0.0,5-08-2020,2020-08-05 00:00:00.000
Atacama,6-ago,3251,60,17,1278,1956,31.0,3.0,6-08-2020,2020-08-06 00:00:00.000
Atacama,7-ago,3380,129,20,1343,2017,61.0,3.0,7-08-2020,2020-08-07 00:00:00.000
Atacama,8-ago,3518,138,20,1420,2078,61.0,0.0,8-08-2020,2020-08-08 00:00:00.000
Atacama,9-ago,3531,13,20,1359,2152,74.0,0.0,9-08-2020,2020-08-09 00:00:00.000
Atacama,10-ago,3835,304,22,1505,2308,156.0,2.0,10-08-2020,2020-08-10 00:00:00.000
Atacama,11-ago,3965,130,22,1621,2322,14.0,0.0,11-08-2020,2020-08-11 00:00:00.000
Atacama,12-ago,4075,110,22,1683,2370,48.0,0.0,12-08-2020,2020-08-12 00:00:00.000
